Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\IMG\robocam_2018_09_19_18_50_39_612.jpg;0;0;0;4.704103;102.981;180.1387;359.1168;101.5302;359.9813
D:\IMG\robocam_2018_09_19_18_50_39_690.jpg;-3.106327;0;0;4.688135;102.9081;180.5061;359.1539;101.2162;359.958
D:\IMG\robocam_2018_09_19_18_50_39_776.jpg;-6.628094;0;0;4.664761;102.8265;180.9646;359.2108;100.0228;359.7582
D:\IMG\robocam_2018_09_19_18_50_39_846.jpg;-10.44234;0;0;4.635888;102.784;181.2397;359.2776;98.8623;359.5516
D:\IMG\robocam_2018_09_19_18_50_39_933.jpg;-13.65728;0;0;4.615645;102.7368;181.6083;359.5202;96.87262;359.2444
D:\IMG\robocam_2018_09_19_18_50_40_009.jpg;-9.790794;0;0;4.586894;102.6999;181.9785;359.9355;95.0195;358.9726
D:\IMG\robocam_2018_09_19_18_50_40_089.jpg;-6.331491;0;0;4.555231;102.6707;182.3437;0.1378461;93.48221;358.7959
D:\IMG\robocam_2018_09_19_18_50_40_170.jpg;-2.713492;0;0;4.537599;102.645;182.7011;359.946;92.42337;358.9417
D:\IMG\robocam_2018_09_19_18_50_40_248.jpg;0;0;0;4.515974;102.6272;183.0576;359.7596;92.11447;359.0606
D:\IMG\robocam_2018_09_19_18_50_40_327.jpg;-3.510436;0;0;4.494899;102.614;183.4148;359.7108;91.74301;359.2105
D:\IMG\robocam_2018_09_19_18_50_40_411.jpg;-7.049917;0;0;4.471593;102.6094;183.7708;359.696;90.74606;359.2326
D:\IMG\robocam_2018_09_19_18_50_40_486.jpg;-10.84339;0;0;4.448241;102.6151;184.1255;359.7278;89.05984;359.118
D:\IMG\robocam_2018_09_19_18_50_40_567.jpg;-7.448829;0;0;4.422906;102.6281;184.4799;359.8634;87.49383;359.0045
D:\IMG\robocam_2018_09_19_18_50_40_649.jpg;-3.818097;0;0;4.399678;102.6469;184.8327;0.02433646;86.44399;358.9223
D:\IMG\robocam_2018_09_19_18_50_40_728.jpg;-0.123645;0;0;4.378134;102.6671;185.181;-0.001588419;86.00722;358.9603
D:\IMG\robocam_2018_09_19_18_50_40_807.jpg;0;0;0.2381289;4.360329;102.6892;185.5228;359.8429;85.90577;359.0394
D:\IMG\robocam_2018_09_19_18_50_40_878.jpg;0;0;0.4749932;4.285272;102.7106;185.853;359.5377;85.87347;359.2356
D:\IMG\robocam_2018_09_19_18_50_40_964.jpg;0;0;0.6876886;4.151383;102.7298;186.1678;359.1067;85.85696;359.64
D:\IMG\robocam_2018_09_19_18_50_41_051.jpg;0;0;0.9433438;3.967895;102.7493;186.4623;358.5336;86.05022;0.0965132
D:\IMG\robocam_2018_09_19_18_50_41_131.jpg;0;0;1;3.744019;102.7739;186.7481;358.2519;85.9481;0.1699253
D:\IMG\robocam_2018_09_19_18_50_41_212.jpg;0;0;1;3.588235;102.801;187.0264;358.2875;85.36357;359.9362
D:\IMG\robocam_2018_09_19_18_50_41_295.jpg;0;0;1;3.429856;102.8287;187.3627;358.767;84.91416;0.001121107
D:\IMG\robocam_2018_09_19_18_50_41_377.jpg;0;0;1;3.190452;102.8502;187.5998;358.7133;84.88129;-0.0006037102
D:\IMG\robocam_2018_09_19_18_50_41_457.jpg;0;0;0;2.881132;102.8714;187.8208;358.6146;84.83646;359.9315
D:\IMG\robocam_2018_09_19_18_50_41_539.jpg;0;0;0.2398622;2.79101;102.8907;188.0458;358.987;84.80849;-0.003593197
D:\IMG\robocam_2018_09_19_18_50_41_617.jpg;0;0;0.4831958;2.700285;102.9097;188.2559;359.0815;84.80834;0.03494941
D:\IMG\robocam_2018_09_19_18_50_41_696.jpg;0;0;0;2.564547;102.9287;188.4587;359.0702;84.7934;0.02516763
D:\IMG\robocam_2018_09_19_18_50_41_780.jpg;0;0;0.2394753;2.54354;102.9468;188.6564;358.9862;84.79066;0.02063099
D:\IMG\robocam_2018_09_19_18_50_41_858.jpg;0;0;0.4893551;2.47256;102.9639;188.8428;358.7603;84.78265;359.9935
D:\IMG\robocam_2018_09_19_18_50_41_933.jpg;0;0;0;2.335386;102.9763;188.981;358.731;84.82114;-0.005363794
D:\IMG\robocam_2018_09_19_18_50_42_015.jpg;0;0;0;2.313642;102.9975;189.216;359.0908;84.83508;-0.0006952059
D:\IMG\robocam_2018_09_19_18_50_42_093.jpg;0;0;0;2.290468;103.0102;189.3566;359.3177;84.83613;0.002286364
D:\IMG\robocam_2018_09_19_18_50_42_170.jpg;0;0;0.2367199;2.282655;103.0266;189.538;359.4865;84.83636;0.00565895
D:\IMG\robocam_2018_09_19_18_50_42_248.jpg;0;0;0.4677761;2.213589;103.0417;189.7059;359.3617;84.83645;0.008434392
D:\IMG\robocam_2018_09_19_18_50_42_325.jpg;0;0;0.7008321;2.083416;103.0553;189.8537;358.8705;84.83123;-0.002430372
D:\IMG\robocam_2018_09_19_18_50_42_402.jpg;0;0;0.9303793;1.889854;103.0673;189.9859;358.3229;84.83923;-0.001645974
D:\IMG\robocam_2018_09_19_18_50_42_479.jpg;0;0;1;1.726932;103.0789;190.1123;358.1496;84.85635;-0.002844709
D:\IMG\robocam_2018_09_19_18_50_42_558.jpg;0;0;1;1.571609;103.0899;190.2325;358.3321;84.86474;-0.003117367
D:\IMG\robocam_2018_09_19_18_50_42_633.jpg;0;0;1;1.416215;103.0977;190.3181;358.6975;84.86868;-0.00566048
D:\IMG\robocam_2018_09_19_18_50_42_711.jpg;0;0;1;1.277222;103.1062;190.4099;358.9056;84.87248;-0.001329591
D:\IMG\robocam_2018_09_19_18_50_42_790.jpg;0;0;1;0.9708198;103.1115;190.4664;358.5031;84.86353;359.9942
D:\IMG\robocam_2018_09_19_18_50_42_872.jpg;0;0;1;0.6855829;103.1148;190.4989;358.0175;84.89233;359.9934
D:\IMG\robocam_2018_09_19_18_50_42_950.jpg;0;0;1;0.4045102;103.1161;190.5118;357.6073;84.8717;359.992
D:\IMG\robocam_2018_09_19_18_50_43_027.jpg;0;0;0;0.1168364;103.1161;190.512;357.4323;84.88373;0.01608891
D:\IMG\robocam_2018_09_19_18_50_43_101.jpg;0;0;0;0;103.116;190.5121;357.7614;84.8915;359.985
D:\IMG\robocam_2018_09_19_18_50_43_216.jpg;0;-0.2212252;0;-0.1104713;103.117;190.5228;359.2767;84.87383;359.987
D:\IMG\robocam_2018_09_19_18_50_43_317.jpg;0;-0.5681829;0;-0.1477487;103.1172;190.5259;0.421982;84.66148;359.9747
D:\IMG\robocam_2018_09_19_18_50_43_360.jpg;0;-0.8704532;0;-0.2009514;103.1165;190.5225;0.7108582;84.68441;0.0005308812
D:\IMG\robocam_2018_09_19_18_50_43_416.jpg;0;-0.999864;0;-0.2161775;103.1159;190.5116;0.9577622;84.54025;0.0001603384
D:\IMG\robocam_2018_09_19_18_50_43_498.jpg;0;-1;0;-0.2710376;103.114;190.4894;1.056699;84.53023;0.000867168
D:\IMG\robocam_2018_09_19_18_50_43_579.jpg;0;-1;0;-0.3177706;103.111;190.4581;0.9116172;84.49037;0.006275177
D:\IMG\robocam_2018_09_19_18_50_43_650.jpg;0;-1;0;-0.3819234;103.1082;190.4288;0.667165;84.30493;0.01194037
D:\IMG\robocam_2018_09_19_18_50_43_735.jpg;0;-1;0;-0.4370705;103.1023;190.3698;0.05287632;84.27017;0.01775413
D:\IMG\robocam_2018_09_19_18_50_43_813.jpg;0;-1;0;-0.5120019;103.0982;190.3292;359.6049;84.26455;0.02024037
D:\IMG\robocam_2018_09_19_18_50_43_895.jpg;0;-1;0;-0.5619428;103.0912;190.2547;358.8332;84.29876;-0.002962471
D:\IMG\robocam_2018_09_19_18_50_43_969.jpg;0;-1;0;-0.6457543;103.0866;190.2087;358.5203;84.33332;-0.002450534
D:\IMG\robocam_2018_09_19_18_50_44_050.jpg;0;-1;0;-0.7051842;103.0813;190.1526;358.6322;84.48615;-0.002914947
D:\IMG\robocam_2018_09_19_18_50_44_128.jpg;0;-1;0;-0.7525488;103.0758;190.0943;359.0013;84.39944;-0.001801619
D:\IMG\robocam_2018_09_19_18_50_44_200.jpg;0;-1;0;-0.8416799;103.0694;190.0277;359.1932;84.2057;0.001934883
D:\IMG\robocam_2018_09_19_18_50_44_285.jpg;0;-1;0;-0.8964545;103.0623;189.9538;359.2406;84.27431;0.001062144
D:\IMG\robocam_2018_09_19_18_50_44_364.jpg;0;-1;0;-0.9642537;103.0543;189.8719;359.1547;84.27509;-0.0004491338
D:\IMG\robocam_2018_09_19_18_50_44_443.jpg;0;-1;0;-1.02821;103.0456;189.7834;358.987;84.27039;-0.0005794693
D:\IMG\robocam_2018_09_19_18_50_44_516.jpg;0;-1;0;-1.092414;103.0365;189.6891;358.7744;84.26459;-0.0007189751
D:\IMG\robocam_2018_09_19_18_50_44_592.jpg;0;-1;0;-1.155795;103.0294;189.6161;358.6606;84.25867;-0.001962255
D:\IMG\robocam_2018_09_19_18_50_44_678.jpg;0;-1;0;-1.207477;103.0175;189.4929;358.7656;84.25243;-0.0009204214
D:\IMG\robocam_2018_09_19_18_50_44_756.jpg;0;-1;0;-1.289178;103.0073;189.3873;358.7973;84.24121;-0.0005880927
D:\IMG\robocam_2018_09_19_18_50_44_828.jpg;0;-1;0;-1.353519;102.9992;189.3039;358.7693;84.2345;-0.0006418923
D:\IMG\robocam_2018_09_19_18_50_44_913.jpg;0;-1;0;-1.401457;102.988;189.1885;358.7223;84.22747;-0.001077904
D:\IMG\robocam_2018_09_19_18_50_44_990.jpg;0;-1;0;-1.462293;102.9764;189.0687;358.7125;84.21664;-0.00116324
D:\IMG\robocam_2018_09_19_18_50_45_068.jpg;0;-1;0;-1.525461;102.9643;188.9445;358.738;84.20532;-0.001080459
D:\IMG\robocam_2018_09_19_18_50_45_146.jpg;0;-1;0;-1.588135;102.9517;188.8148;358.7343;84.20022;-0.0009622376
D:\IMG\robocam_2018_09_19_18_50_45_220.jpg;0;-1;0;-1.649607;102.9386;188.6802;358.7269;84.18786;-0.00111028
D:\IMG\robocam_2018_09_19_18_50_45_301.jpg;0;-1;0;-1.710654;102.925;188.5408;358.7251;84.18172;-0.001063385
D:\IMG\robocam_2018_09_19_18_50_45_376.jpg;0;-1;0;-1.772554;102.9109;188.3965;358.7176;84.17493;-0.001092384
D:\IMG\robocam_2018_09_19_18_50_45_450.jpg;0;-1;0;-1.833403;102.9;188.2851;358.7144;84.16782;-0.001162539
D:\IMG\robocam_2018_09_19_18_50_45_535.jpg;0;-1;0;-1.878191;102.8812;188.0934;358.7076;84.15965;-0.001140425
D:\IMG\robocam_2018_09_19_18_50_45_610.jpg;0;-1;0;-1.954362;102.8696;187.9748;358.7012;84.15479;-0.001176636
D:\IMG\robocam_2018_09_19_18_50_45_689.jpg;0;-1;0;-1.999364;102.8538;187.8142;358.6996;84.14223;-0.001259374
D:\IMG\robocam_2018_09_19_18_50_45_770.jpg;0;-1;0;-2.015908;102.838;187.6536;358.7003;84.13262;-0.001205105
D:\IMG\robocam_2018_09_19_18_50_45_850.jpg;0;-1;0;-2.016486;102.8222;187.493;358.6982;84.12286;-0.00121931
D:\IMG\robocam_2018_09_19_18_50_45_929.jpg;0;-1;0;-2.016495;102.8064;187.3325;358.7001;84.10987;-0.001267433
D:\IMG\robocam_2018_09_19_18_50_46_008.jpg;0;-1;0;-2.015909;102.7905;187.1719;358.7008;84.10013;-0.001249652
D:\IMG\robocam_2018_09_19_18_50_46_084.jpg;0;-1;0;-2.015174;102.7746;187.0113;358.6982;84.09038;-0.001260001
D:\IMG\robocam_2018_09_19_18_50_46_169.jpg;0;-1;0;-2.015181;102.7586;186.8507;358.6986;84.08065;-0.001206773
D:\IMG\robocam_2018_09_19_18_50_46_247.jpg;0;-1;0;-2.016456;102.7427;186.6902;358.6998;84.06765;-0.001269788
D:\IMG\robocam_2018_09_19_18_50_46_328.jpg;0;-1;0;-2.01591;102.7267;186.5296;358.7002;84.0579;-0.001244609
D:\IMG\robocam_2018_09_19_18_50_46_402.jpg;0;-1;0;-2.015176;102.7107;186.3691;358.7002;84.04819;-0.001201782
D:\IMG\robocam_2018_09_19_18_50_46_491.jpg;0;-1;0;-2.016486;102.6946;186.2085;358.7009;84.03519;-0.00126016
D:\IMG\robocam_2018_09_19_18_50_46_563.jpg;4.008914;-1;0;-2.015942;102.6821;186.0479;358.7092;83.05341;359.9874
D:\IMG\robocam_2018_09_19_18_50_46_652.jpg;7.272839;-1;0;-2.015346;102.6723;185.8875;358.7297;80.96907;359.9583
D:\IMG\robocam_2018_09_19_18_50_46_738.jpg;11.25894;-1;0;-2.014983;102.6599;185.6876;358.7816;76.77596;359.9678
D:\IMG\robocam_2018_09_19_18_50_46_819.jpg;15;-1;0;-2.01475;102.6472;185.5278;358.7914;72.34125;359.9821
D:\IMG\robocam_2018_09_19_18_50_46_893.jpg;15;-1;0;-2.011319;102.6309;185.4084;358.7617;68.86501;0.07091651
D:\IMG\robocam_2018_09_19_18_50_46_983.jpg;15;-1;0;-2.011343;102.5884;185.2149;358.8383;63.38142;0.3063405
D:\IMG\robocam_2018_09_19_18_50_47_064.jpg;15;-1;0;-2.009946;102.5422;185.067;359.1024;59.18814;0.482383
D:\IMG\robocam_2018_09_19_18_50_47_138.jpg;15;-1;0;-2.009943;102.4857;184.9235;359.4474;54.88942;0.6396583
D:\IMG\robocam_2018_09_19_18_50_47_231.jpg;15;-1;0;-2.029704;102.4179;184.7837;359.6606;50.52472;0.8674161
D:\IMG\robocam_2018_09_19_18_50_47_342.jpg;15;-1;0;-2.011794;102.2981;184.5854;0.02954975;44.32906;1.182891
D:\IMG\robocam_2018_09_19_18_50_47_393.jpg;15;-1;0;-2.008516;102.253;184.5199;0.05096501;42.24287;1.176764
D:\IMG\robocam_2018_09_19_18_50_47_483.jpg;15;-1;0;-2.00564;102.1268;184.3618;359.8806;36.62528;1.126226
D:\IMG\robocam_2018_09_19_18_50_47_548.jpg;15;-1;0;-2.013476;102.0446;184.2744;359.8578;33.34674;1.097165
D:\IMG\robocam_2018_09_19_18_50_47_650.jpg;15;-1;0;-2.009808;101.8969;184.1418;359.9288;27.83291;1.060661
D:\IMG\robocam_2018_09_19_18_50_47_698.jpg;15;-1;0;-2.013051;101.8022;184.0688;359.9332;24.5155;1.075792
D:\IMG\robocam_2018_09_19_18_50_47_803.jpg;15;-1;0;-2.012203;101.6356;183.9593;359.9284;19.04077;1.112423
D:\IMG\robocam_2018_09_19_18_50_47_858.jpg;15;-1;0;-2.012755;101.5312;183.9014;359.9449;15.78139;1.104115
D:\IMG\robocam_2018_09_19_18_50_47_924.jpg;12.52118;-1;0;-2.013134;101.4226;183.8513;359.9553;12.87644;1.123693
D:\IMG\robocam_2018_09_19_18_50_48_011.jpg;9.515575;-0.7996263;0;-2.013814;101.273;183.797;359.9881;9.804619;1.152678
D:\IMG\robocam_2018_09_19_18_50_48_089.jpg;5.61564;0;0;-2.011563;101.1177;183.7602;359.989;8.414543;1.28442
D:\IMG\robocam_2018_09_19_18_50_48_175.jpg;2.133268;0;0.2321581;-1.999587;100.927;183.7238;0.01008803;7.657242;1.194501
D:\IMG\robocam_2018_09_19_18_50_48_244.jpg;0;0;0.4900885;-1.907188;100.8187;183.7065;0.06721484;7.457184;1.048106
D:\IMG\robocam_2018_09_19_18_50_48_347.jpg;0;0;0.6998919;-1.805101;100.6794;183.6779;1.367829;5.808388;0.1399576
D:\IMG\robocam_2018_09_19_18_50_48_434.jpg;0;0;1;-1.575656;100.5898;183.6517;4.207115;3.034332;358.7553
D:\IMG\robocam_2018_09_19_18_50_48_491.jpg;0;0;1;-1.261645;100.5697;183.6535;5.460622;2.843544;358.5851
D:\IMG\robocam_2018_09_19_18_50_48_559.jpg;0;0;1;-0.9922627;100.543;183.6565;7.690111;3.171303;358.6017
D:\IMG\robocam_2018_09_19_18_50_48_640.jpg;0;0;1;-0.7016773;100.5261;183.6595;9.478773;3.344223;359.0722
D:\IMG\robocam_2018_09_19_18_50_48_720.jpg;0;0;1;-0.5324233;100.5248;183.6616;10.8722;3.50753;359.7732
D:\IMG\robocam_2018_09_19_18_50_48_797.jpg;0;0;1;-0.2772533;100.5255;183.6582;11.48997;3.419685;0.2293816
D:\IMG\robocam_2018_09_19_18_50_48_871.jpg;0;0;1;-0.136925;100.5255;183.6551;11.47316;3.401779;0.3627425
D:\IMG\robocam_2018_09_19_18_50_48_977.jpg;0;0;1;0.07842996;100.5245;183.6482;10.14278;3.461815;0.1288252
D:\IMG\robocam_2018_09_19_18_50_49_031.jpg;0;0;1;0.2507737;100.5239;183.646;9.328439;3.496597;359.9425
D:\IMG\robocam_2018_09_19_18_50_49_104.jpg;0;0;1;0.3371215;100.5222;183.6466;7.411675;3.594139;359.6561
D:\IMG\robocam_2018_09_19_18_50_49_180.jpg;0;0;1;0.4141711;100.5229;183.6403;5.671358;3.575661;358.7233
D:\IMG\robocam_2018_09_19_18_50_49_275.jpg;0;0;1;0.3943644;100.5242;183.6335;3.728938;3.478203;357.187
D:\IMG\robocam_2018_09_19_18_50_49_381.jpg;0;0;1;0.4038514;100.5246;183.6282;1.966038;3.483299;355.3861
D:\IMG\robocam_2018_09_19_18_50_49_491.jpg;0;0;1;0.4006932;100.5256;183.6261;0.4662136;3.325645;353.6103
D:\IMG\robocam_2018_09_19_18_50_49_600.jpg;0;0;1;0.3734654;100.5272;183.6278;359.0315;2.996674;352.636
D:\IMG\robocam_2018_09_19_18_50_49_651.jpg;0;0;1;0.1990018;100.5276;183.6282;358.7132;2.928383;352.567
D:\IMG\robocam_2018_09_19_18_50_49_738.jpg;0;0;1;0.1439509;100.5277;183.6278;358.3246;2.919212;352.8223
D:\IMG\robocam_2018_09_19_18_50_49_820.jpg;0;0;1;0.08597687;100.5272;183.6248;358.5166;3.063705;353.253
D:\IMG\robocam_2018_09_19_18_50_49_896.jpg;0;0;1;-0.1789987;100.5272;183.6193;359.186;3.175392;353.5955
D:\IMG\robocam_2018_09_19_18_50_49_976.jpg;0;0;1;-0.2261065;100.527;183.6159;0.1182531;3.287514;354.1016
D:\IMG\robocam_2018_09_19_18_50_50_116.jpg;0;0;1;-0.2806197;100.5263;183.6139;2.055041;3.477188;355.4294
D:\IMG\robocam_2018_09_19_18_50_50_250.jpg;-7.77175;0;1;-0.316537;100.5257;183.6136;3.575855;3.594048;356.8809
D:\IMG\robocam_2018_09_19_18_50_50_300.jpg;-12.34122;0;1;-0.2991213;100.5258;183.612;4.340612;3.540985;357.5418
D:\IMG\robocam_2018_09_19_18_50_50_374.jpg;-14.56056;0;0;-0.3029825;100.5254;183.6117;5.438491;0.06600952;358.6877
D:\IMG\robocam_2018_09_19_18_50_50_493.jpg;0;0;0;-0.2803158;100.5253;183.6111;6.359674;0.03636932;359.6324
D:\IMG\robocam_2018_09_19_18_50_50_603.jpg;0;0;0;-0.1506017;100.5256;183.6095;6.911759;359.9785;0.1053188
D:\IMG\robocam_2018_09_19_18_50_50_683.jpg;-3.469336;0;0;-0.04036802;100.5254;183.6097;6.747259;359.134;0.1587178
D:\IMG\robocam_2018_09_19_18_50_50_761.jpg;-7.051302;0;0;0.07194456;100.5254;183.6099;6.344687;357.4495;359.9883
D:\IMG\robocam_2018_09_19_18_50_50_867.jpg;-10.55539;0;0;0.1439264;100.5252;183.6109;5.695643;354.278;359.4803
D:\IMG\robocam_2018_09_19_18_50_50_909.jpg;-15;0;0;0.2261908;100.5254;183.6109;5.372176;352.4786;359.231
D:\IMG\robocam_2018_09_19_18_50_50_998.jpg;-15;0;0;0.243468;100.5254;183.6115;4.267224;347.9722;358.597
D:\IMG\robocam_2018_09_19_18_50_51_078.jpg;-15;0;0;0.2943827;100.5253;183.6122;3.218929;344.3708;358.0591
D:\IMG\robocam_2018_09_19_18_50_51_152.jpg;-15;0;0;0.3115125;100.5251;183.6128;2.398966;341.6814;357.6198
D:\IMG\robocam_2018_09_19_18_50_51_241.jpg;-15;0;0;0.3150207;100.525;183.6137;1.027326;337.1622;356.8964
D:\IMG\robocam_2018_09_19_18_50_51_323.jpg;-15;0;0;0.2942675;100.5259;183.6138;0.3024783;333.4971;356.6109
D:\IMG\robocam_2018_09_19_18_50_51_407.jpg;-15;0;0;0.183909;100.5271;183.614;359.9393;329.8505;356.8934
D:\IMG\robocam_2018_09_19_18_50_51_482.jpg;-15;0;0;0.1445178;100.5346;183.6157;359.9923;326.3561;357.794
D:\IMG\robocam_2018_09_19_18_50_51_561.jpg;-15;0.2254348;0;0.1757949;100.5505;183.6143;0.3888795;327.0887;359.2199
D:\IMG\robocam_2018_09_19_18_50_51_649.jpg;-11.45346;0.4618708;0;0.2952473;100.5695;183.6001;1.102376;326.9057;0.7438946
D:\IMG\robocam_2018_09_19_18_50_51_732.jpg;-7.53073;0.7233862;0;0.3974792;100.5835;183.5806;1.297567;326.5629;1.561149
D:\IMG\robocam_2018_09_19_18_50_51_840.jpg;-3.759882;0.974776;0;0.3443992;100.6023;183.5589;0.8836691;326.2045;1.920966
D:\IMG\robocam_2018_09_19_18_50_51_905.jpg;0;1;0;0.3129692;100.6117;183.5491;0.4813356;326.0753;1.643348
D:\IMG\robocam_2018_09_19_18_50_51_993.jpg;0;1;0;0.3481866;100.6284;183.5344;359.9212;326.1358;0.8317426
D:\IMG\robocam_2018_09_19_18_50_52_083.jpg;0;1;0;0.5131456;100.6733;183.5054;359.824;326.246;359.8427
D:\IMG\robocam_2018_09_19_18_50_52_175.jpg;0;1;0;0.613325;100.7308;183.4695;0.07523776;326.4719;359.0956
D:\IMG\robocam_2018_09_19_18_50_52_270.jpg;0;1;0;0.66993;100.7807;183.4398;0.2299051;326.4957;358.7933
D:\IMG\robocam_2018_09_19_18_50_52_356.jpg;0;1;0;0.7188084;100.8441;183.4029;0.1311429;326.4226;359.0415
D:\IMG\robocam_2018_09_19_18_50_52_442.jpg;0;1;0;0.8125957;100.9017;183.3647;0.1887806;326.4962;359.2989
D:\IMG\robocam_2018_09_19_18_50_52_531.jpg;0;1;0;0.878278;100.9655;183.3224;0.3923998;326.444;359.5544
D:\IMG\robocam_2018_09_19_18_50_52_619.jpg;0;1;0;0.9407434;101.0527;183.2647;0.772709;326.462;359.8683
D:\IMG\robocam_2018_09_19_18_50_52_716.jpg;0;1;0;1.014296;101.1466;183.2013;1.20417;326.4668;0.0941102
D:\IMG\robocam_2018_09_19_18_50_52_789.jpg;-4.326507;0.7115662;0;1.089425;101.2013;183.1604;1.299727;326.1666;0.04007187
D:\IMG\robocam_2018_09_19_18_50_52_884.jpg;-7.69417;0.4870554;0;1.117573;101.2914;183.0928;1.14652;325.2746;359.9435
D:\IMG\robocam_2018_09_19_18_50_52_968.jpg;-11.92205;0.2051967;0;1.166288;101.3609;183.0356;0.9532367;324.0004;359.844
D:\IMG\robocam_2018_09_19_18_50_53_060.jpg;-15;0;0;1.169313;101.4437;182.9605;0.6646402;322.1374;359.6378
D:\IMG\robocam_2018_09_19_18_50_53_132.jpg;-15;0;0;1.162804;101.4914;182.9147;0.4683051;321.0108;359.4989
D:\IMG\robocam_2018_09_19_18_50_53_219.jpg;-15;0;0;1.157552;101.5683;182.837;0.1282715;319.1503;359.2551
D:\IMG\robocam_2018_09_19_18_50_53_310.jpg;-15;0;0;1.148407;101.6279;182.7735;359.8867;317.6777;359.0766
D:\IMG\robocam_2018_09_19_18_50_53_397.jpg;-15;0;0;1.140147;101.7029;182.6915;359.7787;315.9018;359.0041
D:\IMG\robocam_2018_09_19_18_50_53_480.jpg;-15;0;0;1.129654;101.7621;182.6225;359.8708;314.4435;359.0591
D:\IMG\robocam_2018_09_19_18_50_53_572.jpg;-15;0;0;1.119926;101.8178;182.5515;359.9562;312.8995;359.0859
D:\IMG\robocam_2018_09_19_18_50_53_656.jpg;-15;0;0;1.113216;101.8838;182.4618;0.01477735;310.9798;359.1017
D:\IMG\robocam_2018_09_19_18_50_53_756.jpg;-15;0;0;1.105653;101.9456;182.3716;0.004060814;309.09;359.1074
D:\IMG\robocam_2018_09_19_18_50_53_849.jpg;-15;0;0;1.09829;101.9926;182.2986;359.9851;307.5958;359.1072
D:\IMG\robocam_2018_09_19_18_50_53_944.jpg;-15;0;0;1.092028;102.0482;182.2064;359.9545;305.74;359.0998
D:\IMG\robocam_2018_09_19_18_50_54_037.jpg;-15;0;0;1.084058;102.1005;182.1131;359.927;303.8994;359.0948
D:\IMG\robocam_2018_09_19_18_50_54_137.jpg;-15;0;0;1.076127;102.1494;182.0188;359.8999;302.0673;359.0852
D:\IMG\robocam_2018_09_19_18_50_54_233.jpg;-15;0;0;1.068073;102.186;181.9428;359.8831;300.6096;359.0799
D:\IMG\robocam_2018_09_19_18_50_54_329.jpg;-15;0;0;1.061701;102.2289;181.847;359.868;298.7971;359.0766
D:\IMG\robocam_2018_09_19_18_50_54_426.jpg;-15;0;0;1.053836;102.2687;181.7505;359.8676;296.9987;359.0839
D:\IMG\robocam_2018_09_19_18_50_54_520.jpg;-15;0;0;1.045859;102.3049;181.6534;359.8712;295.202;359.092
D:\IMG\robocam_2018_09_19_18_50_54_625.jpg;-15;0;0;1.038191;102.3378;181.556;359.8701;293.4142;359.0957
D:\IMG\robocam_2018_09_19_18_50_54_723.jpg;-15;0;0;1.030522;102.3674;181.4583;359.869;291.6396;359.102
D:\IMG\robocam_2018_09_19_18_50_54_818.jpg;-15;0;0;1.022989;102.3937;181.3605;359.8648;289.875;359.1061
D:\IMG\robocam_2018_09_19_18_50_54_919.jpg;-15;0;0;1.01541;102.4169;181.2626;359.8619;288.123;359.1136
D:\IMG\robocam_2018_09_19_18_50_55_015.jpg;-15;0;0;1.007964;102.4368;181.1649;359.857;286.3805;359.1195
D:\IMG\robocam_2018_09_19_18_50_55_121.jpg;-15;0;0;1.000478;102.4537;181.0673;359.854;284.6502;359.129
D:\IMG\robocam_2018_09_19_18_50_55_217.jpg;-15;0;0;0.9931282;102.4674;180.9699;359.8495;282.9291;359.1371
D:\IMG\robocam_2018_09_19_18_50_55_314.jpg;-15;0;0;0.9857458;102.4782;180.8729;359.8469;281.2199;359.1484
D:\IMG\robocam_2018_09_19_18_50_55_416.jpg;-15;0;0;0.9784952;102.486;180.7763;359.8431;279.5199;359.1583
D:\IMG\robocam_2018_09_19_18_50_55_516.jpg;-15;0;0;0.971216;102.4909;180.6803;359.8411;277.8316;359.1708
D:\IMG\robocam_2018_09_19_18_50_55_615.jpg;-10.54632;0.2969117;0;0.9640629;102.4961;180.582;359.8923;276.6764;359.2355
D:\IMG\robocam_2018_09_19_18_50_55_717.jpg;-6.025219;0.5983187;0;0.9890035;102.5031;180.479;0.04124539;275.9261;359.3613
D:\IMG\robocam_2018_09_19_18_50_55_817.jpg;-1.476599;0.9015601;0;1.022487;102.5131;180.3674;0.3479647;275.6717;359.5562
D:\IMG\robocam_2018_09_19_18_50_55_920.jpg;0;1;0;1.09843;102.5253;180.2467;0.768253;275.6556;359.7996
D:\IMG\robocam_2018_09_19_18_50_56_023.jpg;0;1;0;1.171753;102.538;180.1172;1.244321;275.6571;0.0300922
D:\IMG\robocam_2018_09_19_18_50_56_120.jpg;0;1;0;1.248862;102.5483;179.9875;1.282915;275.6639;-0.003118569
D:\IMG\robocam_2018_09_19_18_50_56_227.jpg;0;1;0;1.339507;102.5613;179.8517;1.163465;275.6831;-0.0003426006
D:\IMG\robocam_2018_09_19_18_50_56_330.jpg;0;1;0;1.415122;102.5752;179.7058;1.189643;275.6693;-0.0004787767
D:\IMG\robocam_2018_09_19_18_50_56_433.jpg;0;1;0;1.49083;102.59;179.5511;1.289007;275.6531;-0.001021679
D:\IMG\robocam_2018_09_19_18_50_56_530.jpg;0;1;0;1.565964;102.6052;179.3903;1.293586;275.6396;-0.001110569
